event_id,station_key,magnitude,raw_diff_w50_3h_off,ram_diff_w50_3h_off,n_windows_w50_3h_off,raw_diff_w145_3h_off,ram_diff_w145_3h_off,n_windows_w145_3h_off,raw_diff_w50_6h_off,ram_diff_w50_6h_off,n_windows_w50_6h_off,raw_diff_w145_6h_off,ram_diff_w145_6h_off,n_windows_w145_6h_off
663873,KO.GEDZ,3.2,1382.361194285207,0.40562124551146467,18,1402.396672261658,0.2932839928618025,6,1583.7766951207143,0.43204606024691883,18,1633.047127283928,0.22790468597904115,6
663873,KO.SIMA,3.2,313.78838276750827,0.25770991476257915,18,326.34244354045717,0.1640455131022349,6,283.87302385073514,0.24963006254999812,18,283.6470322238763,0.17045423735257947,6
663873,KO.TVSB,3.2,13.924514730105583,0.31431875659984215,18,13.757296836106178,0.17836295727117502,6,13.925595198364174,0.2655753449178137,18,14.84921995999946,0.1834061751733144,6
663887,KO.YEDI,2.0,45.045165506353136,0.2665153013386931,17,45.41955438820788,0.18618797982392418,6,69.1383493171742,0.27268636148129954,18,77.71960320386303,0.16147445642846378,6
663887,KO.BNGB,2.0,167.48326585325512,0.3956865765111829,17,187.75307357515143,0.25515206922084305,6,100.94020804440885,0.31006968862233164,16,119.10946135131462,0.19628908532897102,5
663887,KO.KARO,2.0,240.24123437657275,0.2855608092813113,18,276.3894558090303,0.1883285701225299,6,450.3859406252538,0.38488383461635967,18,493.7447436611463,0.27293661531792873,6
663887,KO.VRTB,2.0,192.3029043189009,0.6726885458427135,18,187.5876054518579,0.3774391996828615,6,149.2049179743004,0.6330886124165741,17,117.8071295809195,0.3970236698696633,5
664000,KO.BNGB,2.0,135.31138006514857,0.3554696075795357,18,143.5525878143562,0.22151341554365667,6,61.98255574500942,0.28287092305386086,18,61.908731246400656,0.20153632639325827,6
664000,KO.YEDI,2.0,97.83199528924112,0.3595851893488113,17,97.54785794271346,0.22607010366182237,6,84.46370731009708,0.3209789973809732,18,92.45454193254032,0.17564455447630076,6
664051,KO.LICE,2.3,148.98894134597631,0.20193594586769478,18,146.01631864892744,0.15962619631085193,6,205.76864125582014,0.2540067729420714,18,215.97691096435315,0.21909561650530449,6
664051,KO.SVAN,2.3,267.6614631342629,0.7103228441901115,18,267.8133063004871,0.29686756228669653,6,258.16458641062746,0.9401105043008878,18,272.80323835956585,0.47599916717671764,6
664054,KO.GEDZ,2.6,6090.435203730746,0.5007340159284688,18,5860.192610949121,0.3539676543716092,6,10558.087344262905,0.4876148931004186,18,10896.031407264973,0.36105770590465647,6
664054,KO.SIMA,2.6,480.40376318834484,0.2547496825532336,18,464.89429533135757,0.1693015990758612,6,1498.683123950485,0.32853880381884104,18,1380.3165893924815,0.545413555891128,6
664054,KO.TVSB,2.6,10.526811636811338,0.34842313896522803,18,10.586153095849937,0.21802201507722307,6,16.55906852754785,0.26481231194621296,18,17.034155365868795,0.16689889374586686,6
664062,KO.GEDZ,2.0,5428.022898497526,0.4940397892421349,18,5599.902809332562,0.36847468725936167,6,13765.218924371018,0.4996589520922506,18,13692.894231676013,0.3506752156314432,6
664062,KO.SIMA,2.0,386.7644293713161,0.23141557170400645,18,386.52979362512156,0.1570027372997529,6,1424.6654570418225,0.3404353131158825,18,1489.7405476424838,0.563045557788299,6
664062,KO.TVSB,2.0,15.725408476460641,0.33532306750614904,18,15.693743085151013,0.20513271927114687,6,18.249853748344467,0.28999089914345416,17,18.582288056156273,0.16395356414389856,5
664063,KO.KOZT,3.3,88.30642881078784,0.35094923207850987,18,99.84925714438081,0.2524459404644282,6,64.75997049621304,0.28205953224635094,17,73.69028748313261,0.18172322130695043,5
664234,KO.GEDZ,3.2,10927.183426102041,0.47180587747689295,18,11174.745410286865,0.2817183288724216,6,4982.414026690574,0.5245783623917873,18,5069.018612348439,0.329672445739373,6
664234,KO.SIMA,3.2,634.0771497147421,0.2708108833882851,18,667.6066001743595,0.18949143998813497,6,251.0047687778666,0.2789172429786008,18,295.1880702750545,0.17021850749110304,6
664234,KO.TVSB,3.2,21.703971925589894,0.30741254742105006,18,23.524838096330978,0.2104527179723813,6,17.94007188430292,0.340642786446949,18,20.01770199620343,0.19981007266459427,6
664237,KO.GEDZ,2.0,4586.046027967332,0.42443168179294916,18,4405.387219260344,0.2541820706654126,6,6473.570431615228,0.4764086000865542,18,6503.518419765606,0.3962407346170013,6
664237,KO.SIMA,2.0,294.2861771090091,0.2851846060052259,18,293.65509643092474,0.17535173970579523,6,263.26260414335786,0.2617273552261881,18,271.81720133042603,0.16264521539220078,6
664237,KO.TVSB,2.0,20.25628524820544,0.3001857091279711,18,20.448784773259746,0.19828727007485117,6,24.30051821357307,0.32572416873645765,18,25.077332918016594,0.22201641901480662,6
664299,KO.URFA,3.1,119.96078419614491,0.36054262312658125,18,119.20252307185847,0.2319507068424261,6,61.92700887597677,0.30897325412553667,17,61.9329658665446,0.17364788677006837,6
664313,KO.KOZT,2.1,142.1048183640087,0.2755183243621701,17,138.87029546714723,0.19738319765363374,6,32.51882217854317,0.33125273644564696,18,34.1663297894333,0.19214825725936333,6
664348,KO.TAHT,2.2,919.2492677107181,0.30210216177410754,18,958.317712510283,0.22445554686134192,6,552.9355149360171,0.281599734345753,18,548.3764544128315,0.2018594651797032,6
664390,KO.BODT,2.3,430.2291786750021,0.2507340405156008,18,442.83743020725086,0.17859863611144947,6,592.1301854403783,0.278424326491275,18,607.0437002333105,0.19363384805500053,6
664390,KO.DAT,2.3,24.02243008751491,0.5764723984908992,18,24.328549137974097,0.3560720403648679,6,35.2914364991576,0.4723973825078827,18,36.05384025914818,0.29860334958039014,6
664486,KO.GEDZ,2.0,2609.6374614790243,0.4280750164994594,18,2696.4841770554176,0.33470317259597643,6,4860.043615420453,0.5052915577283359,18,4763.177902577249,0.3208449648501375,6
664486,KO.SIMA,2.0,144.53170350772885,0.2633936696592087,18,142.66057111565271,0.16750716605121527,6,278.8211950601978,0.25135136014128995,18,284.6123655951954,0.17893974508972854,6
664486,KO.TVSB,2.0,8.025593246828908,0.3206050198366741,18,7.982925051566215,0.204327186590462,6,8.338338838829594,0.3041415357672352,18,8.563828378721453,0.226782651884578,6
664596,KO.DARE,2.6,153.82684624374397,0.4095837081024855,18,153.65828001248923,0.24545055945301472,6,139.0324812956677,0.3032730975675661,18,138.69060172265898,0.18091230325495014,6
664666,KO.AYVL,2.1,3695.022608224793,0.2980918507638981,18,7377.8992332980415,0.1738807836765707,6,371.3272062462487,0.2755197445094723,18,436.5769614222447,0.18190634971588093,6
664666,KO.DKL,2.1,508.23005507414484,0.2500651308547553,18,607.6619883920404,0.18581883555435674,6,127.67197721855776,0.46481260772703437,18,145.85890685891732,0.34786419834860566,6
664701,KO.GEDZ,2.1,1565.4923341578058,0.5197977359690613,18,1665.498627156394,0.29440159113434544,6,6541.775996992563,0.41475238394325387,18,6799.187485904205,0.25084961670135175,6
664701,KO.SIMA,2.1,298.9774167656494,0.2745319840603748,18,297.38547180278766,0.17209463297585267,6,1337.7038315238658,0.28644343249875315,18,1334.9513076651017,0.6393285728901118,6
664701,KO.TVSB,2.1,15.343003144994354,0.3041389083431803,18,15.437851045773158,0.21880335745060217,6,45.143918009022265,0.45104293508821675,18,44.95024588358632,0.2792197036332041,6
664776,KO.CLDR,2.2,285.27117359497504,0.31496043092019416,18,284.2189772572058,0.17588076366896085,6,371.9578659780407,0.3775949162428959,18,374.1242407376858,0.2146788280773395,6
664791,KO.DARE,2.4,104.75181779367328,0.3404450499805633,18,107.91121911557319,0.20426612394516208,6,228.62694382188863,0.38657782842572624,18,231.08727684579068,0.22237053713868848,6
664791,KO.NURH,2.4,221.4916929257697,0.39334816773865183,18,225.47879278366077,0.27006947259518643,6,261.3973492758854,0.510208881877828,18,265.9091112479004,0.33770288525740955,6
664801,KO.KOZT,2.3,44.913002876852644,0.23738342713705787,18,44.50755238611109,0.13998369923546963,6,75.5495932182579,0.28969516591615196,17,76.39701574236058,0.17535350153183438,6
664802,KO.KOZT,2.2,58.05547023500544,0.26841689340753744,17,58.68960330720618,0.1750918377281935,6,98.69746932447245,0.3130320329366304,15,107.16689440335236,0.19716938925645694,5
664809,KO.DARE,2.3,94.76679498191017,0.33899702667682263,17,97.80137726375305,0.24244263213664155,6,181.6538262860026,0.38708609184570475,16,179.88437437823458,0.25304977670532564,6
664838,KO.AKDM,2.0,89.99490204426094,0.23697594672068464,18,89.68136474597118,0.15980030986900506,6,117.3387718619997,0.4577420074771554,18,117.76855114844415,0.3077036440598619,6
664838,KO.VANB,2.0,168.43612972611334,0.5235573989143328,18,165.07472108625984,0.32722990990676176,6,58.78752693693356,0.5146444912554969,18,58.527521360396996,0.30660093272043765,6
664839,KO.KARO,2.1,383.50681118687277,0.5071150045960479,18,410.06873828486954,0.2930708223853524,6,352.7547336905251,0.4039596588690016,18,425.91772026041895,0.2978353952318058,6
664839,KO.VRTB,2.1,298.2247128334023,0.623261940863143,18,308.67191419438376,0.4614811759310565,6,149.42279426061765,0.6621436976903864,18,154.3107417641088,0.39823561232697435,6
664845,KO.GEDZ,2.0,4620.135429586949,0.45980450810670503,18,4520.616156796762,0.3025519521540352,6,2399.651086901358,0.47075141988056685,18,2608.4405570145504,0.2709775592856542,6
664845,KO.SIMA,2.0,364.0071709136745,0.32799340728036697,18,370.9086901837111,0.18581510681997393,6,418.2275944258527,0.3356094382045346,18,420.6903595554274,0.2236621565502919,6
664845,KO.TVSB,2.0,14.258583683950116,0.4062074893560123,18,14.41814100551199,0.23425039738915954,6,15.942324242075662,0.2696993292284206,18,15.755282117034561,0.17674363814560776,6
664849,KO.DARE,2.1,110.565272583148,0.3116544412885096,17,114.95607226922944,0.1898265220213493,6,164.84557578343893,0.34272722061693905,18,164.405036885156,0.23947785149999423,6
664966,KO.BOTS,2.8,861.9972542205361,0.24127882157743905,18,854.7200919469941,0.14074625078587807,6,914.6527983642231,0.267612053688623,18,898.9784897895701,0.19096508906595533,6
664966,KO.EDC,2.8,849.1574743172617,0.23006696507136767,18,841.2642761240735,0.1548426801185881,6,839.0225483020367,0.24474024711267858,18,875.2351992892637,0.12502648833743182,6
664966,KO.NMR8,2.8,2069.8037796431536,0.2983057226832744,18,2102.281040617065,0.20585056106059482,6,1219.5727672934015,0.3468299424336724,18,1233.8236257353612,0.22517908275108892,6
664966,KO.NMR9,2.8,5464.616359874897,0.31649386215456676,18,6808.102341994588,0.17779553567886117,6,2502.122454206741,0.2597482478885463,18,3227.283845832226,0.1884565464820437,6
664966,KO.SLVT,2.8,598.800207103285,0.5918080075703901,18,633.5294220235872,0.4277503624265146,6,1340.04303737552,0.5586307314049527,18,1351.3325426030528,0.35414157305907246,6
664966,KO.TKR,2.8,6598.874811694782,0.355581935158211,18,6682.260345093268,0.21119957457191582,6,12396.968063587703,0.325936661852365,18,12464.464446567617,0.24980359226388868,6
664984,KO.KVT,3.5,60.810773383530446,0.4986810687645805,18,61.681249659254895,0.30251018636396015,6,61.99662939770935,0.3022219088118385,18,61.81358779374111,0.19713583294701756,6
665003,KO.LICE,2.1,124.09976060881968,0.17287646300709836,18,114.43941914006977,0.18743289970342367,6,167.20600893420846,0.18701378460108942,18,153.43182629044657,0.1644777640432634,6
665007,KO.LICE,2.6,309.3119878252504,0.2845086114816066,18,325.94691999252467,0.19020849596314773,6,174.83756797233704,0.2779844432530292,18,175.88127117245187,0.16779348648691736,6
665035,KO.ERZN,2.4,1901.3764558142698,0.3383510751217513,18,1964.9395474859846,0.2909210637454414,6,2099.6074416335387,0.3385446757507478,16,2263.608571543923,0.26290174530914767,5
665036,KO.VANB,2.2,182.70661072688006,0.49610793631808137,18,177.06978844171542,0.3147443489132109,6,170.94826072786898,0.5320100247625176,18,170.28930548924305,0.3014445124090274,6
665060,KO.DARE,2.2,46.14252127812127,0.3235433131971011,18,48.88590069519429,0.2178383246275207,6,89.3193017057183,0.32862992862870116,18,91.13026019546474,0.2354043021232758,6
665060,KO.NURH,2.2,43.82726987842423,0.28701964041124134,18,44.52794138398129,0.19189394565029314,6,105.90996852881338,0.391134824743243,18,105.68462286191925,0.34409281467929526,6
665076,KO.BNGB,2.0,178.4660415930765,0.45922150776509607,18,207.61089481940192,0.34995858272187347,6,21.13256000481373,0.3263626658891559,18,22.02370253235131,0.20801973373518345,6
665076,KO.LICE,2.0,44.77042390253694,0.2962214049849148,18,44.89921636762671,0.2421468822006186,6,16.205770997516982,0.24961794878797464,18,16.79291634310876,0.17463356497751092,6
665118,KO.GEDZ,2.0,5300.768110022385,0.4909435253407321,18,5321.327421250593,0.2537752120927891,6,7945.514300338444,0.4704860210117797,18,7945.527359365656,0.2956265498733726,6
665118,KO.SIMA,2.0,350.25239056537754,0.2934945985967214,18,351.60797291583145,0.1672263249467518,6,1342.139417587896,0.7577313677165215,18,1354.937802688102,0.35420057697514945,6
665118,KO.TVSB,2.0,15.79609952091385,0.28549916055685876,18,15.760293950614425,0.19095321534642196,6,33.4117854231622,0.38517410027839677,18,34.50955883542755,0.2921745755502888,6
665158,KO.YOZ,3.0,1082.5841866254693,0.27678869428584274,18,1324.2130377272285,0.18088842395392626,6,527.6287595354062,0.28802192549124245,18,516.3945157147372,0.17323196399858232,6
665300,KO.KBAN,2.1,477.4746836339371,0.28849785468001277,18,473.8994843635622,0.1752116255653998,6,435.1366418527453,0.268253363970257,18,437.07670209195663,0.1592926500984013,6
665300,KO.SINE,2.1,441.2247077477719,0.25616989585018674,18,469.57134924246174,0.1800915912130591,6,90.78225490000221,0.3683035666684718,18,98.86060125317356,0.175422927142976,6
